Mã,Sàn,Action,Conf,MFPM,Macro,MacroScore,BCTC Risk,Days→BCTC,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào lệnh,Cắt lỗ,SL%,TP1,TP2,R:R,RSI14,ATR14,SMA20,Vol,AvgVol20d,M-CVD5d,M-CVD Trend,Stealth,Dist Warn,AMD,HMM,AMF,Pattern,Sector Flow,PT Net 5d,PT Ratio 5d,Sizing%,Sizing Qty,Sector,Trend Warning,Dự báo,FC Conf%,T+ Verdict,A×T+ Ý nghĩa,T+ Exit,T+ Conf%
PMS,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,54,54,RETAIL_DRIVEN,MODE_A,35500.0,35500.0,33450.0,-5.77,40900.0,46300.0,2.63,40.5,1350.0,36119.0,200,3625,0.0,UP,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,60.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 34,300.0 | T+2.5 37,950.0 | T+5 39,550.0",95.0
PRE,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,45,45,RETAIL_DRIVEN,MODE_B,28300.0,28300.0,27450.0,-3.0,30050.0,31850.0,2.06,97.7,443.0,25195.0,4200,10355,0.0,FLAT,False,NONE,RANGING,STEADY_BULL,WARN,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,69.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 27,900.0 | T+2.5 28,950.0 | T+5 29,400.0",95.0
PSI,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,48,48,RETAIL_DRIVEN,MODE_A,8500.0,8500.0,8110.0,-4.59,9530.0,10550.0,2.64,57.9,257.0,8420.0,151900,305775,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,75.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,270.0 | T+2.5 8,960.0 | T+5 9,270.0",80.0
PSE,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,40,40,RETAIL_DRIVEN,MODE_A,11000.0,11000.0,10650.0,-3.18,11300.0,11650.0,0.86,42.9,79.0,11080.0,100,1410,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,53.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,900.0 | T+2.5 11,150.0 | T+5 11,200.0",95.0
TD6,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,48,48,RETAIL_DRIVEN,MODE_A,7000.0,7000.0,6710.0,-4.14,7770.0,8540.0,2.66,50.0,193.0,7095.0,19400,72915,0.0,UP,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,GIẢM,61.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
TTH,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,44,44,RETAIL_DRIVEN,MODE_A,2300.0,2300.0,2110.0,-8.26,2790.0,3270.0,2.58,50.0,121.0,2330.0,2900,63345,56490.0,UP,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,79.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 2,224.8 | T+2.5 2,490.0 | T+5 2,640.0",35.0
VGP,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,49,49,RETAIL_DRIVEN,MODE_A,25900.0,25900.0,25100.0,-3.09,26950.0,27950.0,1.31,75.0,257.0,25505.0,7500,13045,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,30.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 25,650.0 | T+2.5 26,350.0 | T+5 26,650.0",30.0
VMS,HNX,NO_ACTION,—,30,NEUTRAL,0.0,SAFE,,,43,43,RETAIL_DRIVEN,MODE_A,59900.0,59200.0,55200.0,-6.76,69800.0,80300.0,2.65,43.5,2643.0,58965.0,600,19660,0.0,UP,False,NONE,MARKUP,TRANSITIONAL,WARN,NONE,NEUTRAL,0.0,0.0,3.95,200,,BREAKOUT_EMERGING,TĂNG,85.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 57,500.0 | T+2.5 64,700.0 | T+5 67,800.0",70.0
DC4,HOSE,NO_ACTION,—,28,NEUTRAL,0.0,SAFE,,,41,23,WHALE_DISTRIBUTING,MODE_B,8470.0,8470.0,8210.0,-3.07,9060.0,9650.0,2.27,28.4,148.0,8775.0,44000,175495,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,64.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
MSN,HOSE,NO_ACTION,—,28,NEUTRAL,0.0,SAFE,,,44,26,WHALE_DISTRIBUTING,MODE_A,76100.0,76100.0,73200.0,-3.81,83600.0,91100.0,2.59,47.4,1879.0,77800.0,1328300,6108555,0.0,FLAT,False,WATCH,RANGING,TRANSITIONAL,PASS,VCP,OUTFLOW,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,29.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 74,200.0 | T+2.5 79,100.0 | T+5 81,400.0",50.0
TAL,HOSE,NO_ACTION,—,28,NEUTRAL,0.0,SAFE,,,51,43,RETAIL_DRIVEN,MODE_A,43950.0,43950.0,41900.0,-4.66,49350.0,54800.0,2.63,44.4,1350.0,44100.0,24000,193975,246900.0,UP,False,NONE,RANGING,TRANSITIONAL,PASS,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,50.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 42,600.0 | T+2.5 46,100.0 | T+5 47,750.0",60.0
VSM,HNX,NO_ACTION,—,28,NEUTRAL,0.0,SAFE,,,25,17,WHALE_DISTRIBUTING,MODE_B,15600.0,15600.0,14100.0,-9.62,19500.0,23450.0,2.6,69.2,979.0,14545.0,2400,8135,0.0,FLAT,False,CAUTION,DISTRIBUTION,TRANSITIONAL,WARN,RSI_DIV_BULLISH,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,32.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
VTH,HNX,NO_ACTION,—,28,NEUTRAL,0.0,SAFE,,,51,33,RETAIL_DRIVEN,MODE_B,8400.0,8400.0,7860.0,-6.43,9830.0,11250.0,2.65,33.3,357.0,8615.0,100,1060,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,VCP,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,45.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 8,080.0 | T+2.5 9,040.0 | T+5 9,470.0",40.0
DLG,HOSE,NO_ACTION,—,27,NEUTRAL,0.0,SAFE,,,45,33,RETAIL_DRIVEN,MODE_A,2660.0,2660.0,2540.0,-4.51,2950.0,3250.0,2.42,34.4,74.0,2689.0,545700,937965,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 2,590.0 | T+2.5 2,780.0 | T+5 2,870.0",55.0
DTA,HOSE,NO_ACTION,—,27,NEUTRAL,0.0,SAFE,,,35,23,WHALE_DISTRIBUTING,MODE_A,3480.0,3480.0,3350.0,-3.74,3820.0,4150.0,2.62,37.5,84.0,3521.0,3500,10565,0.0,FLAT,False,NONE,MARKDOWN,STEADY_BEAR,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,78.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
MSH,HOSE,NO_ACTION,—,27,NEUTRAL,0.0,SAFE,,,45,33,RETAIL_DRIVEN,MODE_A,35050.0,35050.0,33950.0,-3.14,37050.0,39000.0,1.82,30.9,496.0,35582.0,61600,192475,0.0,UP,False,NONE,MARKDOWN,STEADY_BEAR,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,61.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
SCS,HOSE,NO_ACTION,—,27,NEUTRAL,0.0,SAFE,,,41,29,WHALE_DISTRIBUTING,MODE_A,51700.0,51700.0,50100.0,-3.09,54700.0,57700.0,1.88,39.5,750.0,52400.0,87100,119405,0.0,FLAT,False,WATCH,MARKDOWN,STEADY_BEAR,PASS,WYCKOFF_SPRING,OUTFLOW,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,55.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
SSB,HOSE,NO_ACTION,—,27,NEUTRAL,0.0,SAFE,,,34,22,WHALE_DISTRIBUTING,MODE_A,16450.0,16450.0,15950.0,-3.04,17150.0,17800.0,1.4,35.3,171.0,16662.0,491800,1849505,0.0,FLAT,False,WATCH,DISTRIBUTION,TRANSITIONAL,PASS,WYCKOFF_SPRING,OUTFLOW,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,56.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
TCM,HOSE,NO_ACTION,—,27,NEUTRAL,0.0,SAFE,,,47,35,RETAIL_DRIVEN,MODE_A,22750.0,22750.0,22050.0,-3.08,24350.0,26000.0,2.29,40.9,404.0,22982.0,413900,628880,340980.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,55.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 22,350.0 | T+2.5 23,400.0 | T+5 23,900.0",60.0
CMS,HNX,NO_ACTION,—,27,NEUTRAL,0.0,SAFE,,,42,30,WHALE_DISTRIBUTING,MODE_A,6200.0,6200.0,5750.0,-7.26,7400.0,8590.0,2.67,44.3,299.0,6299.0,6700,33705,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,60.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 5,930.0 | T+2.5 6,740.0 | T+5 7,100.0",45.0
CST,HNX,NO_ACTION,—,27,NEUTRAL,0.0,SAFE,,,47,35,RETAIL_DRIVEN,MODE_A,13400.0,13400.0,12950.0,-3.36,14400.0,15400.0,2.22,36.4,250.0,13610.0,2300,20020,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,WYCKOFF_SPRING,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TĂNG,56.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 13,150.0 | T+2.5 13,800.0 | T+5 14,100.0",45.0
AAM,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,6930.0,6930.0,6490.0,-6.35,8080.0,9230.0,2.61,59.4,288.0,6798.0,200,9600,0.0,FLAT,False,WATCH,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,67.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 6,670.0 | T+2.5 7,450.0 | T+5 7,790.0",95.0
ADS,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,29,29,WHALE_DISTRIBUTING,MODE_A,8920.0,8920.0,8650.0,-3.03,9590.0,10250.0,2.48,39.5,167.0,9061.0,2600,99665,0.0,FLAT,False,CAUTION,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,53.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 8,776.1 | T+2.5 9,220.0 | T+5 9,420.0",80.0
AST,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,27,27,WHALE_DISTRIBUTING,MODE_A,71600.0,71600.0,69400.0,-3.07,76800.0,82000.0,2.36,61.8,1300.0,71015.0,1100,8830,0.0,FLAT,False,WATCH,DISTRIBUTION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,22.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
BSI,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,30,30,WHALE_DISTRIBUTING,MODE_A,34750.0,34750.0,33550.0,-3.45,37950.0,41100.0,2.67,45.9,796.0,35172.0,35000,205460,-153660.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,60.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 34,050.0 | T+2.5 36,200.0 | T+5 37,150.0",45.0
BVH,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,28,28,WHALE_DISTRIBUTING,MODE_A,70000.0,70000.0,66000.0,-5.71,80500.0,91000.0,2.62,48.7,2621.0,69230.0,184900,819765,547380.0,FLAT,False,WATCH,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,BREAKOUT_EMERGING,TĂNG,62.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 67,600.0 | T+2.5 74,700.0 | T+5 77,900.0",45.0
BRC,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,23,23,WHALE_DISTRIBUTING,MODE_A,12000.0,12000.0,11600.0,-3.33,12900.0,13850.0,2.25,40.0,229.0,12210.0,11200,3820,0.0,FLAT,False,NONE,DISTRIBUTION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,46.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
BWE,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,27,27,WHALE_DISTRIBUTING,MODE_A,43850.0,43850.0,42500.0,-3.08,46200.0,48600.0,1.74,55.7,593.0,43630.0,40800,222050,0.0,FLAT,False,WATCH,DISTRIBUTION,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,69.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
CMG,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,28100.0,28100.0,27000.0,-3.91,31050.0,33950.0,2.68,53.8,732.0,27858.0,138000,288500,151590.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,64.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 27,450.0 | T+2.5 29,400.0 | T+5 30,300.0",45.0
CRE,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,46,36,RETAIL_DRIVEN,MODE_A,7460.0,7460.0,7110.0,-4.69,8390.0,9310.0,2.66,44.1,231.0,7539.0,34200,126480,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TĂNG,54.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 7,263.5 | T+2.5 7,830.0 | T+5 8,110.0",95.0
CTS,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,32,32,RETAIL_DRIVEN,MODE_A,27300.0,27300.0,26000.0,-4.76,30750.0,34150.0,2.65,63.0,857.0,27092.0,140200,689280,466740.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,62.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 26,550.0 | T+2.5 28,850.0 | T+5 29,850.0",45.0
DBD,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,31,31,RETAIL_DRIVEN,MODE_A,49900.0,49900.0,48400.0,-3.01,52100.0,54400.0,1.47,50.0,557.0,49968.0,5500,43985,-47700.0,FLAT,False,CAUTION,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,RANGE_COMPRESSION,GIẢM,88.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 49,350.0 | T+2.5 50,800.0 | T+5 51,500.0",85.0
FPT,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,46,46,RETAIL_DRIVEN,MODE_A,76500.0,75000.0,71600.0,-4.53,83900.0,92800.0,2.62,52.7,2221.0,73760.0,5883200,11347370,13290090.0,UP,False,NONE,MARKDOWN,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,GIẢM,50.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
FTS,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,36,26,WHALE_DISTRIBUTING,MODE_A,23550.0,23550.0,22550.0,-4.25,26100.0,28650.0,2.55,55.5,640.0,23667.0,263600,583925,287040.0,FLAT,False,NONE,MARKDOWN,STEADY_BEAR,PASS,CUP_WITH_HANDLE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,GIẢM,69.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
GEE,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,115000.0,115000.0,103300.0,-10.17,145900.0,176900.0,2.64,62.8,7734.0,114402.0,393300,1360685,0.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,TĂNG,69.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 108,000.0 | T+2.5 128,900.0 | T+5 138,200.0",30.0
HSG,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,26,26,WHALE_DISTRIBUTING,MODE_A,12000.0,12000.0,11600.0,-3.33,13050.0,14150.0,2.62,41.7,266.0,12243.0,567700,3348950,0.0,FLAT,False,NONE,DISTRIBUTION,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,RANGE_COMPRESSION,TRUNG LẬP,38.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
ICT,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_A,18200.0,18200.0,17650.0,-3.02,19050.0,19850.0,1.55,65.4,207.0,17962.0,6800,10305,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,5.46,900,,UPTREND_STRENGTHENING,TĂNG,78.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 18,000.0 | T+2.5 18,500.0 | T+5 18,700.0",95.0
KOS,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,36,36,RETAIL_DRIVEN,MODE_A,37900.0,37900.0,36750.0,-3.03,40450.0,42950.0,2.22,47.2,632.0,38258.0,284900,454470,0.0,FLAT,False,NONE,ACCUMULATION,TRANSITIONAL,PASS,NONE,OUTFLOW,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TRUNG LẬP,15.0,THEO_DOI,Chua co dong thuan giua chat luong tin hieu va timing; tiep tuc theo doi.,"Theo doi them truoc khi kich hoat lenh. Ke hoach du kien: SL 37,250.0 | T+2.5 38,900.0 | T+5 39,650.0",50.0
LBM,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,33,33,RETAIL_DRIVEN,MODE_A,29200.0,29050.0,27350.0,-5.85,33550.0,38100.0,2.65,50.0,1129.0,28970.0,300,17590,0.0,FLAT,False,NONE,RANGING,STEADY_BEAR,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,UPTREND_STRENGTHENING,GIẢM,70.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 28,050.0 | T+2.5 31,000.0 | T+5 32,350.0",60.0
MDG,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,21,21,WHALE_DISTRIBUTING,MODE_A,35500.0,35500.0,33600.0,-5.35,40550.0,45650.0,2.66,51.6,1266.0,36078.0,2600,9100,0.0,DOWN,False,NONE,MARKDOWN,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,4.73,400,,RANGE_COMPRESSION,TRUNG LẬP,20.0,TRANH_XA,Ca Action va T+ deu khong ung ho mua moi; uu tien bao toan von.,"Tranh mo vi the moi. Neu dang nam giu, dung SL - | T+2.5 - | T+5 - lam moc quan tri rui ro.",0.0
NAF,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,38,38,RETAIL_DRIVEN,MODE_A,51300.0,50900.0,49350.0,-3.05,54700.0,58600.0,2.45,72.9,957.0,50190.0,280500,575375,282420.0,FLAT,False,NONE,MARKUP,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,5.09,300,,UPTREND_STRENGTHENING,TĂNG,58.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 50,300.0 | T+2.5 53,200.0 | T+5 54,600.0",55.0
NHH,HOSE,NO_ACTION,—,25,NEUTRAL,0.0,SAFE,,,27,27,WHALE_DISTRIBUTING,MODE_A,10300.0,10300.0,9980.0,-3.11,11150.0,11950.0,2.66,41.7,207.0,10402.0,6600,35650,0.0,FLAT,False,NONE,RANGING,TRANSITIONAL,PASS,NONE,NEUTRAL,0.0,0.0,0.0,0,,DOWNTREND_STRENGTHENING,TRUNG LẬP,24.0,CHO_XAC_NHAN,"Nen dung ngoai. T+ cho thay can them xac nhan, trong khi Action chua ung ho mua.","Chua vao ngay. Khi co xac nhan, tham chieu ke hoach: SL 10,100.0 | T+2.5 10,650.0 | T+5 10,900.0",60.0
