Mã,Action,Conf,MFPM,Macro,MacroScore,Sector Flow,BCTC Risk,FundScore,W-Score,SMS,SMS Label,Mode,Giá,Vào,SL,TP1,R:R,AMF,Pattern,HMM,Stealth,T+ Setup,T+ Verdict,T+ Conf,Trend Warning,Dự báo,FC Conf%,CVD
SZB,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,43300.0,43300.0,42000.0,44850.0,1.19,PASS,NONE,STEADY_BULL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
TIG,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_B,7000.0,7000.0,6620.0,8000.0,2.63,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
VGP,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,25800.0,25800.0,25000.0,26700.0,1.12,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
VMS,NO_ACTION,—,30,NEUTRAL,0.0,NEUTRAL,SAFE,,43,43,RETAIL_DRIVEN,MODE_A,59900.0,59200.0,55200.0,69800.0,2.65,WARN,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
CTF,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,49,41,RETAIL_DRIVEN,MODE_A,18050.0,18050.0,17500.0,19450.0,2.55,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
MSN,NO_ACTION,—,28,NEUTRAL,0.0,OUTFLOW,SAFE,,49,31,RETAIL_DRIVEN,MODE_A,76000.0,76000.0,73100.0,83500.0,2.59,PASS,VCP,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
ORS,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,49,31,RETAIL_DRIVEN,MODE_A,13000.0,13000.0,12350.0,14650.0,2.54,PASS,VCP,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
CAP,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,57,57,MIXED,MODE_B,44500.0,44500.0,42150.0,50700.0,2.64,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
L18,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,43,25,WHALE_DISTRIBUTING,MODE_B,19000.0,19000.0,17600.0,22650.0,2.61,WARN,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VTH,NO_ACTION,—,28,NEUTRAL,0.0,NEUTRAL,SAFE,,51,33,RETAIL_DRIVEN,MODE_B,8400.0,8400.0,7860.0,9830.0,2.65,PASS,VCP,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
BMC,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,42,30,WHALE_DISTRIBUTING,MODE_A,13000.0,13000.0,12400.0,14600.0,2.67,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
OCB,NO_ACTION,—,27,NEUTRAL,0.0,OUTFLOW,SAFE,,43,31,RETAIL_DRIVEN,MODE_A,11050.0,11050.0,10700.0,11800.0,2.14,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,90.0,NONE,,0.0,NEUTRAL
TN1,NO_ACTION,—,27,NEUTRAL,0.0,NEUTRAL,SAFE,,42,30,WHALE_DISTRIBUTING,MODE_A,14600.0,14350.0,13700.0,16050.0,2.62,PASS,WYCKOFF_SPRING,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
ADS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,8890.0,8890.0,8620.0,9500.0,2.26,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
AST,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,71600.0,71600.0,69400.0,76100.0,2.05,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BCE,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,25,25,WHALE_DISTRIBUTING,MODE_A,9100.0,9100.0,8710.0,10150.0,2.69,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
BID,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,42800.0,42800.0,40500.0,48850.0,2.63,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
C32,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,13500.0,13500.0,12500.0,16150.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
CDC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_B,22650.0,22650.0,21000.0,27000.0,2.64,WARN,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
DBD,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,50000.0,50000.0,48500.0,52300.0,1.53,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
DHM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,6850.0,6850.0,6580.0,7560.0,2.63,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
DSC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,12950.0,12950.0,12400.0,14300.0,2.45,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
FTS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,26,WHALE_DISTRIBUTING,MODE_A,23750.0,23750.0,22800.0,26200.0,2.58,PASS,CUP_WITH_HANDLE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
HU1,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,37,37,RETAIL_DRIVEN,MODE_A,6330.0,6330.0,5890.0,7500.0,2.66,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
LAF,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,16900.0,16900.0,16350.0,17550.0,1.18,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
LGL,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,6100.0,6050.0,5760.0,6800.0,2.59,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
NAF,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,51300.0,51300.0,49750.0,55300.0,2.58,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
NHH,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,10300.0,10300.0,9990.0,11050.0,2.42,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
NSC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,11,41,WHALE_DISTRIBUTING,MODE_A,76700.0,75900.0,73600.0,80300.0,1.91,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
OGC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,45,45,RETAIL_DRIVEN,MODE_A,3200.0,3140.0,2990.0,3530.0,2.6,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
SBA,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,29,29,WHALE_DISTRIBUTING,MODE_A,28200.0,28200.0,27350.0,29300.0,1.29,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
STB,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,70700.0,70700.0,66800.0,80900.0,2.62,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
TCL,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,27,27,WHALE_DISTRIBUTING,MODE_A,31500.0,31500.0,30550.0,32750.0,1.32,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TDM,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,0,30,WHALE_DISTRIBUTING,MODE_A,59000.0,57800.0,54600.0,66100.0,2.59,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
VCA,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_B,6600.0,6600.0,6240.0,7540.0,2.61,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VHM,NO_ACTION,—,25,NEUTRAL,0.0,OUTFLOW,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,152.0,150.0,130.0,180.0,1.5,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VIX,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,18400.0,18400.0,17000.0,22050.0,2.61,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VND,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,16700.0,16700.0,15900.0,18750.0,2.56,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
VNS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,26,26,WHALE_DISTRIBUTING,MODE_A,7910.0,7870.0,7630.0,8490.0,2.58,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VTB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,25,25,WHALE_DISTRIBUTING,MODE_A,14000.0,13750.0,13050.0,15500.0,2.5,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
YEG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,9400.0,9400.0,9110.0,9990.0,2.03,PASS,NONE,STEADY_BEAR,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
BVS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,25800.0,25800.0,24900.0,28150.0,2.61,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
CAG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,6800.0,6800.0,6590.0,7340.0,2.57,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
DP3,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,58500.0,58500.0,56700.0,62000.0,1.94,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
EVS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,4600.0,4600.0,4430.0,5030.0,2.53,PASS,NONE,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
GLT,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,55,55,RETAIL_DRIVEN,MODE_A,28600.0,28600.0,26750.0,33500.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,70.0,NONE,,0.0,NEUTRAL
LBE,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,28,28,WHALE_DISTRIBUTING,MODE_A,30800.0,30500.0,28300.0,36300.0,2.64,PASS,NONE,STEADY_BEAR,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
MBS,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,19200.0,19200.0,18250.0,21650.0,2.58,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
NDN,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,10700.0,10700.0,10150.0,12100.0,2.55,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
NDX,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,6700.0,6700.0,6490.0,6810.0,0.52,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
NST,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,12600.0,12550.0,12150.0,13450.0,2.25,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
PMB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,11300.0,11300.0,10950.0,11650.0,1.0,PASS,NONE,STEADY_BULL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
PSE,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,11000.0,11000.0,10650.0,11300.0,0.86,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,95.0,NONE,,0.0,NEUTRAL
PVC,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,39,39,RETAIL_DRIVEN,MODE_A,15800.0,15800.0,14300.0,19800.0,2.67,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
PVI,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,79800.0,79800.0,77100.0,86800.0,2.59,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
S99,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,32,32,RETAIL_DRIVEN,MODE_A,9300.0,9300.0,8790.0,10650.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
SCG,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,30,30,WHALE_DISTRIBUTING,MODE_A,67400.0,67400.0,65300.0,69900.0,1.19,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
SD9,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,10900.0,10900.0,10550.0,11350.0,1.29,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
THT,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,25,25,WHALE_DISTRIBUTING,MODE_A,8700.0,8700.0,8310.0,9730.0,2.64,PASS,NONE,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TOT,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,34,34,RETAIL_DRIVEN,MODE_A,16800.0,16800.0,16150.0,18450.0,2.54,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,80.0,NONE,,0.0,NEUTRAL
TSB,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_A,20000.0,19700.0,18300.0,23350.0,2.61,PASS,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
TTH,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,38,38,RETAIL_DRIVEN,MODE_A,2300.0,2300.0,2120.0,2760.0,2.56,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,55.0,NONE,,0.0,NEUTRAL
TVD,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,36,36,RETAIL_DRIVEN,MODE_A,10100.0,10100.0,9790.0,10800.0,2.26,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
VTZ,NO_ACTION,—,25,NEUTRAL,0.0,NEUTRAL,SAFE,,35,35,RETAIL_DRIVEN,MODE_A,20600.0,20600.0,19950.0,22250.0,2.54,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
AAA,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,39,31,RETAIL_DRIVEN,MODE_A,7020.0,7020.0,6800.0,7590.0,2.59,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_OVERSOLD_RECOVERY,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
DRC,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,59,41,RETAIL_DRIVEN,MODE_A,12350.0,12350.0,11950.0,13350.0,2.5,PASS,VCP,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
HTG,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,33,25,WHALE_DISTRIBUTING,MODE_A,40900.0,40900.0,39650.0,43000.0,1.68,PASS,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
LIX,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,33,25,WHALE_DISTRIBUTING,MODE_A,29200.0,29200.0,28250.0,31700.0,2.63,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PJT,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,31,31,RETAIL_DRIVEN,MODE_B,8900.0,8900.0,8400.0,10200.0,2.6,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
PPC,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,33,25,WHALE_DISTRIBUTING,MODE_A,9690.0,9690.0,9390.0,10100.0,1.37,PASS,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TV2,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,39,31,RETAIL_DRIVEN,MODE_B,30100.0,30100.0,28500.0,34350.0,2.66,WARN,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
VPL,NO_ACTION,—,23,NEUTRAL,0.0,OUTFLOW,SAFE,,56,48,RETAIL_DRIVEN,MODE_A,93500.0,91700.0,85600.0,107800.0,2.64,WARN,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
IDV,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,41,33,RETAIL_DRIVEN,MODE_A,22700.0,22700.0,22000.0,24000.0,1.86,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
PBP,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,37,29,WHALE_DISTRIBUTING,MODE_A,12200.0,12200.0,11800.0,12700.0,1.25,PASS,RSI_DIV_BULLISH,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,45.0,NONE,,0.0,NEUTRAL
UNI,NO_ACTION,—,23,NEUTRAL,0.0,NEUTRAL,SAFE,,37,29,WHALE_DISTRIBUTING,MODE_B,7500.0,7500.0,6680.0,9670.0,2.65,WARN,RSI_DIV_BULLISH,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
RYG,NO_ACTION,—,22,NEUTRAL,0.0,NEUTRAL,SAFE,,48,36,RETAIL_DRIVEN,MODE_B,9600.0,9600.0,8880.0,11500.0,2.64,WARN,WYCKOFF_SPRING,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TTF,NO_ACTION,—,22,NEUTRAL,0.0,NEUTRAL,SAFE,,37,25,WHALE_DISTRIBUTING,MODE_B,2330.0,2330.0,2200.0,2660.0,2.54,WARN,WYCKOFF_SPRING,STEADY_BEAR,False,T_AVOID,TRANH_XA,0.0,NONE,,0.0,NEUTRAL
TVB,NO_ACTION,—,22,NEUTRAL,0.0,NEUTRAL,SAFE,,43,31,RETAIL_DRIVEN,MODE_A,7350.0,7350.0,7010.0,8250.0,2.65,PASS,WYCKOFF_SPRING,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
AAM,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,33,33,RETAIL_DRIVEN,MODE_A,6600.0,6600.0,6120.0,7850.0,2.6,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,THEO_DOI,35.0,NONE,,0.0,NEUTRAL
BSR,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,48,48,RETAIL_DRIVEN,MODE_B,30200.0,30200.0,27400.0,37600.0,2.64,WARN,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,CHO_XAC_NHAN,60.0,NONE,,0.0,NEUTRAL
CCC,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,7900.0,7900.0,7500.0,8950.0,2.62,PASS,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
CHP,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,42,42,RETAIL_DRIVEN,MODE_A,27950.0,27950.0,27100.0,29350.0,1.65,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
CTR,NO_ACTION,—,20,NEUTRAL,0.0,OUTFLOW,SAFE,,52,52,RETAIL_DRIVEN,MODE_B,91500.0,91500.0,86700.0,104200.0,2.65,PASS,NONE,TRANSITIONAL,False,T_PULLBACK_EMA,THEO_DOI,30.0,NONE,,0.0,NEUTRAL
DCL,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,51,51,RETAIL_DRIVEN,MODE_A,39000.0,38600.0,37400.0,41500.0,2.42,PASS,NONE,TRANSITIONAL,False,T_BREAKOUT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
EVF,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_A,13650.0,13650.0,12950.0,15400.0,2.5,PASS,NONE,TRANSITIONAL,False,T_NO_SETUP,THEO_DOI,0.0,NONE,,0.0,NEUTRAL
GEX,NO_ACTION,—,20,NEUTRAL,0.0,OUTFLOW,SAFE,,42,42,RETAIL_DRIVEN,MODE_B,33100.0,33100.0,30150.0,40850.0,2.63,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,50.0,NONE,,0.0,NEUTRAL
HHP,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,42,42,RETAIL_DRIVEN,MODE_B,14650.0,14650.0,13800.0,16900.0,2.65,WARN,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,CHO_XAC_NHAN,65.0,NONE,,0.0,NEUTRAL
PDN,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,40,40,RETAIL_DRIVEN,MODE_A,107100.0,107100.0,103800.0,114000.0,2.09,PASS,NONE,TRANSITIONAL,False,T_SUPPORT_BOUNCE,CHO_XAC_NHAN,85.0,NONE,,0.0,NEUTRAL
PHR,NO_ACTION,—,20,NEUTRAL,0.0,NEUTRAL,SAFE,,41,41,RETAIL_DRIVEN,MODE_B,69600.0,69600.0,65100.0,81400.0,2.62,PASS,NONE,TRANSITIONAL,False,T_MOMENTUM_CONT,THEO_DOI,40.0,NONE,,0.0,NEUTRAL
